id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
R000575,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000575.json,Mike,D.,Rogers,,7/16/58,M,R,,RepMikeRogersAL,CongressmanMikeDRogers,MikeRogersAL03,400341,1014740,5705,20301,N00024759,/m/024n_s,H2AL03032,https://mikerogers.house.gov,,,TRUE,R+16,0.355,,20,2020,883,44,0,9/9/20 16:30,ocd-division/country:us/state:al/cd:3,2184 Rayburn House Office Building,202-225-3261,,AL,3,FALSE,0103,4.98,94.11,5.77
R000607,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000607.json,Francis,,Rooney,,12/4/53,M,R,,RepRooney,RepRooney,,412699,73021,172678,21742,N00040007,/m/0764lz,H6FL19087,https://francisrooney.house.gov,,,TRUE,R+13,0.509,,4,2020,883,296,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:19,120 Cannon House Office Building,202-225-2536,,FL,19,FALSE,1219,33.52,77.23,22.6
R000612,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000612.json,John,,Rose,,2/23/65,M,R,,RepJohnRose,,,412818,,180452,,N00041599,/g/11g8xhg1mz,H8TN06094,https://johnrose.house.gov,,,TRUE,R+24,,,2,2020,883,28,0,9/9/20 16:30,ocd-division/country:us/state:tn/cd:6,1232 Longworth House Office Building,202-225-4231,,TN,6,FALSE,4706,3.17,92.21,7.67
R000613,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000613.json,Max,,Rose,,11/28/86,M,D,,RepMaxRose,,,412803,,,,N00041588,/g/11fhr0yrwq,H8NY11113,https://maxrose.house.gov,,,TRUE,R+3,,,2,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:11,1529 Longworth House Office Building,202-225-3371,,NY,11,FALSE,3611,1.02,94.61,5.28
R000616,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000616.json,Harley,,Rouda,,12/10/61,M,D,,RepHarley,,,412759,,179404,,N00040666,/m/03wwgdg,H8CA48035,https://rouda.house.gov,,,TRUE,R+4,,,2,2020,883,18,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:48,2300 Rayburn House Office Building,202-225-2415,,CA,48,FALSE,0648,2.04,96.64,3.24
R000603,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000603.json,David,,Rouzer,,2/16/72,M,R,,RepDavidRouzer,RepRouzer,,412641,79710,102964,21544,N00033527,/m/0jt1s3l,H2NC07096,https://rouzer.house.gov,,,TRUE,R+9,0.574,,6,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:nc/cd:7,2439 Rayburn House Office Building,202-225-2731,,NC,7,FALSE,3707,1.7,95.12,4.76
R000614,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000614.json,Chip,,Roy,,8/7/72,M,R,,RepChipRoy,,,412826,,177319,,N00042268,/g/11fghyq4y1,H8TX21307,https://roy.house.gov,,,TRUE,R+10,,,2,2020,883,21,2,9/9/20 16:30,ocd-division/country:us/state:tx/cd:21,1319 Longworth House Office Building,202-225-4236,,TX,21,FALSE,4821,2.38,79.51,20.37
R000486,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000486.json,Lucille,,Roybal-Allard,,6/12/41,F,D,,RepRoybalAllard,RepRoybalAllard,RepRoybalAllard,400347,26136,26766,29317,N00006671,/m/024txf,H2CA33048,https://roybal-allard.house.gov,https://roybal-allard.house.gov/news/rss.aspx,,TRUE,D+33,-0.47,,28,2020,883,23,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:40,2083 Rayburn House Office Building,202-225-1766,,CA,40,FALSE,0640,2.6,99.18,0.7
R000599,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000599.json,Raul,,Ruiz,,8/25/72,M,D,,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,412519,79727,136407,21311,N00033510,/m/02p8pz0,H2CA36439,https://ruiz.house.gov,https://ruiz.house.gov/rss.xml,,TRUE,D+2,-0.242,,8,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:36,2342 Rayburn House Office Building,202-225-5330,,CA,36,FALSE,0636,0,98.41,1.48
R000576,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000576.json,C.A. Dutch,,Ruppersberger,,1/31/46,M,D,,Call_Me_Dutch,DutchRupp,ruppersberger,400349,49155,36130,20329,N00025482,/m/025k36,H2MD02160,https://ruppersberger.house.gov,https://ruppersberger.house.gov/rss.xml,,TRUE,D+11,-0.295,,18,2020,883,12,0,9/9/20 16:30,ocd-division/country:us/state:md/cd:2,2206 Rayburn House Office Building,202-225-3061,,MD,2,FALSE,2402,1.36,98.96,0.92
R000515,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000515.json,Bobby,L.,Rush,,11/23/46,M,D,,RepBobbyRush,congressmanbobbyrush,CongressmanRush,400350,26127,26831,29346,N00004887,/m/0255x3,H2IL01042,https://rush.house.gov,https://rush.house.gov/rss.xml,,TRUE,D+27,-0.478,,28,2020,883,56,0,9/9/20 16:30,ocd-division/country:us/state:il/cd:1,2188 Rayburn House Office Building,202-225-4372,,IL,1,FALSE,1701,6.34,98.55,1.33
R000609,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000609.json,John,,Rutherford,,9/2/52,M,R,,RepRutherfordFL,RepRutherfordFL,,412692,104531,172542,21744,N00039777,/m/03zz77,H6FL04105,https://rutherford.house.gov,https://rutherford.house.gov/rss.xml,,TRUE,R+17,0.395,,4,2020,883,36,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:4,1711 Longworth House Office Building,202-225-2501,,FL,4,FALSE,1204,4.08,90.7,9.18
R000577,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000577.json,Tim,,Ryan,,7/16/73,M,D,,RepTimRyan,timryan,timryanvision,400352,1003608,45638,20343,N00025280,/m/039tr9,H2OH17109,https://timryan.house.gov,https://timryan.house.gov/rss.xml,,TRUE,D+7,-0.403,,18,2020,883,180,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:13,1126 Longworth House Office Building,202-225-5261,,OH,13,FALSE,3913,20.39,99.14,0.71
S001177,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001177.json,Gregorio,Kilili Camacho,Sablan,,1/19/55,M,D,,Kilili_Sablan,1.53424E+11,CongressmanSablan,412312,1031366,110903,,N00030418,/m/04ycmvy,,https://sablan.house.gov,https://sablan.house.gov/rss.xml,,TRUE,,,,12,2020,316,83,0,9/9/20 16:30,ocd-division/country:us/state:mp/cd:79,2411 Rayburn House Office Building,202-225-2646,,MP,At-Large,TRUE,6998,26.27,99.57,0.43
S001204,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001204.json,Michael,,San Nicolas,,1/30/81,M,D,,GuamCongressman,,,412770,,,,N00042619,,,https://sannicolas.house.gov,,,TRUE,,,,2,2020,316,160,0,9/9/20 16:30,ocd-division/country:us/state:gu/cd:79,1632 Longworth House Office Building,202-225-1188,,GU,At-Large,TRUE,6698,50.63,99.36,0.64
S001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001156.json,Linda,T.,Sánchez,,1/28/69,F,D,,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,H2CA39078,https://lindasanchez.house.gov,https://lindasanchez.house.gov/rss.xml,,TRUE,D+17,-0.508,,18,2020,883,31,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:38,2329 Rayburn House Office Building,202-225-6676,,CA,38,FALSE,0638,3.51,98.82,1.06
S001168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001168.json,John,,Sarbanes,,5/22/62,M,D,,RepSarbanes,RepSarbanes,RepJohnSarbanes,412212,1022884,66575,20724,N00027751,/m/08_r8n,H6MD03292,https://sarbanes.house.gov,https://sarbanes.house.gov/rss.xml,,TRUE,D+13,-0.468,,14,2020,883,4,0,9/9/20 16:30,ocd-division/country:us/state:md/cd:3,2370 Rayburn House Office Building,202-225-4016,,MD,3,FALSE,2403,0.45,99.32,0.57
S001176,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001176.json,Steve,,Scalise,,10/6/65,M,R,House Minority Whip,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,H0LA01087,https://scalise.house.gov,https://scalise.house.gov/rss.xml,,TRUE,R+24,0.564,,14,2020,883,14,0,9/9/20 16:30,ocd-division/country:us/state:la/cd:1,2049 Rayburn House Office Building,202-225-3015,,LA,1,FALSE,2201,1.59,95.94,3.95
S001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001205.json,Mary,Gay,Scanlon,,8/30/59,F,D,,RepMGS,,,412750,,178890,,N00042706,/g/11ghrc58bb,H8PA07200,https://scanlon.house.gov,https://medium.com/feed/@repmgs,,TRUE,D+13,,,4,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:5,1535 Longworth House Office Building,202-225-2011,,PA,5,FALSE,4205,0.57,98.97,0.91
S001145,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001145.json,Jan,,Schakowsky,,5/26/44,F,D,,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,H8IL09067,https://schakowsky.house.gov,,,TRUE,D+18,-0.606,,22,2020,883,13,0,9/9/20 16:30,ocd-division/country:us/state:il/cd:9,2367 Rayburn House Office Building,202-225-2111,,IL,9,FALSE,1709,1.47,98.39,1.5
S001150,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001150.json,Adam,B.,Schiff,,6/22/60,M,D,,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,H0CA27085,https://schiff.house.gov,,,TRUE,D+23,-0.349,,20,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:28,2269 Rayburn House Office Building,202-225-4176,,CA,28,FALSE,0628,0.34,99.43,0.46
S001190,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001190.json,Brad,,Schneider,,8/20/61,M,D,,repschneider,CongressmanBradSchneider,RepBradSchneider,412534,63948,134948,21326,N00033101,/m/0j63zyv,H2IL10068,https://schneider.house.gov,https://schneider.house.gov/rss.xml,,TRUE,D+10,-0.173,,4,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:il/cd:10,1432 Longworth House Office Building,202-225-4835,,IL,10,FALSE,1710,0.34,99.09,0.8
S001180,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001180.json,Kurt,,Schrader,,10/19/51,M,D,,RepSchrader,repschrader,repkurtschrader,412315,1031358,10813,20944,N00030071,/m/0412ntl,H8OR05107,https://schrader.house.gov,https://schrader.house.gov/newsroom/rss.aspx,,TRUE,EVEN,-0.188,,12,2020,883,20,0,9/9/20 16:30,ocd-division/country:us/state:or/cd:5,2431 Rayburn House Office Building,202-225-5711,,OR,5,FALSE,4105,2.27,93.84,6.04
S001216,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001216.json,Kim,,Schrier,,8/23/68,F,D,,RepKimSchrier,,,412835,,181124,,N00041606,/g/11gzqmm209,H8WA08189,https://schrier.house.gov,,,TRUE,EVEN,,,2,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:8,1123 Longworth House Office Building,202-225-7761,,WA,8,FALSE,5308,0.57,97.72,2.17
S001183,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001183.json,David,,Schweikert,,3/3/62,M,R,,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,H4AZ06045,https://schweikert.house.gov,https://schweikert.house.gov/rss.xml,,TRUE,R+9,0.591,,10,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:az/cd:6,1526 Longworth House Office Building,202-225-2190,,AZ,6,FALSE,0406,0.57,90.11,9.77
S001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001157.json,David,,Scott,,6/27/45,M,D,,RepDavidScott,1.13304E+11,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,H2GA13012,https://davidscott.house.gov,https://davidscott.house.gov/news/rss.aspx,,TRUE,D+20,-0.301,,18,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:ga/cd:13,225 Cannon House Office Building,202-225-2939,,GA,13,FALSE,1313,1.7,99.08,0.81
S001189,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001189.json,Austin,,Scott,,12/10/69,M,R,,AustinScottGA08,RepAustinScott,RepAustinScott,412417,623344,11812,21123,N00032457,/m/076zn3y,H0GA08099,https://austinscott.house.gov,https://austinscott.house.gov/rss.xml,,TRUE,R+15,0.569,,10,2020,883,14,0,9/9/20 16:30,ocd-division/country:us/state:ga/cd:8,2417 Rayburn House Office Building,202-225-6531,,GA,8,FALSE,1308,1.59,95.36,4.52
S000185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000185.json,Robert,C.,Scott,,4/30/47,M,D,,BobbyScott,RepBobbyScott,repbobbyscott,400364,25888,27117,39307,N00002147,/m/03twgl,H6VA01117,https://bobbyscott.house.gov,https://bobbyscott.house.gov/rss.xml,,TRUE,R+3,-0.45,,28,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:va/cd:3,1201 Longworth House Office Building,202-225-8351,,VA,3,FALSE,5103,0.57,98.63,1.26
S000244,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000244.json,F.,James,Sensenbrenner,,6/14/43,M,R,,JimPressOffice,RepSensenbrenner,RepSensenbrenner,400365,1507,27142,14657,N00004291,/m/024tp2,H8WI09050,https://sensenbrenner.house.gov,https://sensenbrenner.house.gov/?a=RSS.Feed,,TRUE,R+13,0.638,,42,2020,883,132,0,9/9/20 16:30,ocd-division/country:us/state:wi/cd:5,2449 Rayburn House Office Building,202-225-5101,,WI,5,FALSE,5505,14.95,93.16,6.7
S000248,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000248.json,José,E.,Serrano,,10/24/43,M,D,,RepJoseSerrano,RepJoseSerrano,,400366,14306,26981,29134,N00001813,/m/03s6z9,H0NY18065,https://serrano.house.gov,https://serrano.house.gov/rss.xml,,TRUE,D+44,-0.491,,32,2020,883,115,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:15,2354 Rayburn House Office Building,202-225-4361,,NY,15,FALSE,3615,13.02,98.96,0.91
S001185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001185.json,Terri,,Sewell,,1/1/65,F,D,,RepTerriSewell,RepSewell,RepSewell,412396,623257,121621,21102,N00030622,/m/05pbszt,H0AL07086,https://sewell.house.gov,https://sewell.house.gov/rss.xml,,TRUE,D+20,-0.391,,10,2020,883,27,0,9/9/20 16:30,ocd-division/country:us/state:al/cd:7,2201 Rayburn House Office Building,202-225-2665,,AL,7,FALSE,0107,3.06,98.36,1.52
S001206,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001206.json,Donna,,Shalala,,2/14/41,F,D,,RepShalala,,,412768,,182301,,N00042811,/m/01v3vb,H8FL27193,https://shalala.house.gov,,,TRUE,D+5,,,2,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:27,1320 Longworth House Office Building,202-225-3931,,FL,27,FALSE,1227,0.34,99.43,0.46
S000344,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000344.json,Brad,,Sherman,,10/24/54,M,D,,BradSherman,63158229861,shermanca27,400371,45124,142,29707,N00006897,/m/024tkr,H6CA24113,https://sherman.house.gov,https://sherman.house.gov/rss.xml,,TRUE,D+18,-0.342,,24,2020,883,18,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:30,2181 Rayburn House Office Building,202-225-5911,,CA,30,FALSE,0630,2.04,98.96,0.93
S001207,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001207.json,Mikie,,Sherrill,,1/19/72,F,D,,RepSherrill,,,412799,,179651,,N00041154,/g/11f3r4x6x5,H8NJ11142,https://sherrill.house.gov,,,TRUE,R+3,,,2,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:nj/cd:11,1208 Longworth House Office Building,202-225-5034,,NJ,11,FALSE,3411,0.68,95.66,4.23
S000364,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000364.json,John,,Shimkus,,2/21/58,M,R,,RepShimkus,repshimkus,repshimkus,400373,30623,246,29718,N00004961,/m/02573y,H2IL20042,https://shimkus.house.gov,https://shimkus.house.gov/rss.xml,,TRUE,R+21,0.375,,24,2020,883,55,0,9/9/20 16:30,ocd-division/country:us/state:il/cd:15,2217 Rayburn House Office Building,202-225-5271,,IL,15,FALSE,1715,6.23,95.13,4.75
S001148,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001148.json,Mike,,Simpson,,9/8/50,M,R,,CongMikeSimpson,96007744606,CongMikeSimpson,400376,57889,2917,29910,N00006263,/m/0255tn,H8ID02064,https://simpson.house.gov,https://simpson.house.gov/news/rss.aspx,,TRUE,R+17,0.297,,22,2020,883,43,0,9/9/20 16:30,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,202-225-5531,,ID,2,FALSE,1602,4.87,89.34,10.54
S001165,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001165.json,Albio,,Sires,,1/26/51,M,D,,RepSires,81058818750,RepSiresNJ13,412186,1022293,22510,20542,N00027523,/m/08bt8r,H6NJ13191,https://sires.house.gov,https://sires.house.gov/rss.xml,,TRUE,D+27,-0.405,,16,2020,883,48,0,9/9/20 16:30,ocd-division/country:us/state:nj/cd:8,2268 Rayburn House Office Building,202-225-7919,,NJ,8,FALSE,3408,5.44,99.4,0.48
S001208,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001208.json,Elissa,,Slotkin,,7/10/76,F,D,,RepSlotkin,,,412784,,181080,,N00041357,/g/11dfr3z7r1,H8MI08102,https://slotkin.house.gov,,,TRUE,R+4,,,2,2020,883,2,1,9/9/20 16:30,ocd-division/country:us/state:mi/cd:8,1531 Longworth House Office Building,202-225-4872,,MI,8,FALSE,2608,0.23,93.74,6.26
S001172,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001172.json,Adrian,,Smith,,12/19/70,M,R,,RepAdrianSmith,,RepAdrianSmith,412217,1022845,21284,20729,N00027623,/m/0c505n,H6NE03115,https://adriansmith.house.gov,https://adriansmith.house.gov/rss.xml,,TRUE,R+27,0.517,,14,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:ne/cd:3,502 Cannon House Office Building,202-225-6435,,NE,3,FALSE,3103,0.57,95.06,4.83
S000510,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000510.json,Adam,,Smith,,6/15/65,M,D,,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,400379,44329,845,29768,N00007833,/m/024zj_,H6WA09025,https://adamsmith.house.gov,,,TRUE,D+21,-0.284,,24,2020,883,22,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,202-225-8901,,WA,9,FALSE,5309,2.49,98.95,0.93
S000522,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000522.json,Christopher,H.,Smith,,3/4/53,M,R,,RepChrisSmith,RepChrisSmith,USRepChrisSmith,400380,6411,26952,14863,N00009816,/m/033f4d,H8NJ04014,https://chrissmith.house.gov,https://chrissmith.house.gov/news/rss.aspx,,TRUE,R+8,0.164,,40,2020,883,35,0,9/9/20 16:30,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,202-225-3765,,NJ,4,FALSE,3404,3.96,74.79,25.09
S001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001195.json,Jason,,Smith,,6/16/80,M,R,,RepJasonSmith,repjasonsmith,RepJasonSmith,412596,71083,59318,21373,N00035282,/m/0g9yj_2,H4MO08162,https://jasonsmith.house.gov,,,TRUE,R+24,0.598,,8,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:mo/cd:8,2418 Rayburn House Office Building,202-225-4404,,MO,8,FALSE,2908,0.23,95.76,4.12
S001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001199.json,Lloyd,,Smucker,,1/23/64,M,R,,RepSmucker,RepSmucker,,412722,103540,102454,21745,N00038781,/m/05t08cn,H6PA16320,https://smucker.house.gov,https://smucker.house.gov/rss.xml,,TRUE,R+14,0.424,,4,2020,883,49,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:11,127 Cannon House Office Building,202-225-2411,,PA,11,FALSE,4211,5.55,96.61,3.27
S001200,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001200.json,Darren,,Soto,,2/25/78,M,D,,RepDarrenSoto,CongressmanDarrenSoto,repdarrensoto,412695,104534,67618,21746,N00037422,/m/05b_1xw,H6FL09179,https://soto.house.gov,https://soto.house.gov/rss.xml,,TRUE,D+5,-0.381,,4,2020,883,8,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:9,1507 Longworth House Office Building,202-225-9889,,FL,9,FALSE,1209,0.91,99.31,0.57
S001209,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001209.json,Abigail,,Spanberger,,8/7/79,F,D,,RepSpanberger,,,412833,,179682,,N00041418,/g/11fgm1ffs7,H8VA07094,https://spanberger.house.gov,,,TRUE,R+13,,,2,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:va/cd:7,1239 Longworth House Office Building,202-225-2815,,VA,7,FALSE,5107,0.34,91.57,8.31
S001210,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001210.json,Ross,,Spano,,7/16/66,M,R,,RepRossSpano,,,412765,,142164,,N00043319,/m/0v3c060,H8FL15230,https://spano.house.gov,,,TRUE,R+6,,,2,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:15,224 Cannon House Office Building,202-225-1252,,FL,15,FALSE,1215,1.7,95.12,4.77
S001175,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001175.json,Jackie,,Speier,,5/14/50,F,D,,RepSpeier,JackieSpeier,jackiespeierca12,412259,1027627,8425,20762,N00029649,/m/06k27l,H8CA12171,https://speier.house.gov,https://speier.house.gov/rss.xml,,TRUE,D+27,-0.38,,14,2020,883,41,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:14,2465 Rayburn House Office Building,202-225-3531,,CA,14,FALSE,0614,4.64,98.45,1.43
S001211,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001211.json,Greg,,Stanton,,3/8/70,M,D,,RepGregStanton,,,412753,,72030,,N00041750,/m/0hgrxqb,H8AZ09040,https://stanton.house.gov,,,TRUE,D+4,,,2,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:az/cd:9,128 Cannon House Office Building,202-225-9888,,AZ,9,FALSE,0409,0.57,99.09,0.8
S001212,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001212.json,Pete,,Stauber,,5/10/66,M,R,,RepPeteStauber,,,412792,,159954,,N00041511,/g/11gjy6v3nv,H8MN08043,https://stauber.house.gov,,,TRUE,R+4,,,2,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:mn/cd:8,126 Cannon House Office Building,202-225-6211,,MN,8,FALSE,2708,0.68,87.11,12.77
S001196,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001196.json,Elise,,Stefanik,,7/2/84,F,R,,RepStefanik,RepEliseStefanik,,412648,76364,152539,21541,N00035523,/m/0110fjsf,H4NY21079,https://stefanik.house.gov,https://stefanik.house.gov/rss.xml,,TRUE,R+4,0.221,,6,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:21,318 Cannon House Office Building,202-225-4611,,NY,21,FALSE,3621,0.34,79.7,20.18
S001213,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001213.json,Bryan,,Steil,,3/30/81,M,R,,RepBryanSteil,,,412836,,,,N00043379,/g/11fhnfybnd,H8WI01156,https://steil.house.gov,,,TRUE,R+5,,,2,2020,884,10,0,9/9/20 16:30,ocd-division/country:us/state:wi/cd:1,1408 Longworth House Office Building,202-225-3031,,WI,1,FALSE,5501,1.13,92.15,7.74
S001214,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001214.json,Greg,,Steube,,5/19/78,M,R,,RepGregSteube,,,412766,,117248,,N00042808,/m/0k3lrh0,H8FL17053,https://steube.house.gov,,,TRUE,R+13,,,2,2020,883,30,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:17,521 Cannon House Office Building,202-225-5792,,FL,17,FALSE,1217,3.4,90.19,9.69
S001215,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001215.json,Haley,,Stevens,,6/24/83,F,D,,RepHaleyStevens,,,412786,,181092,,N00040915,/g/11gzqmm20k,H8MI11254,https://stevens.house.gov,,,TRUE,R+4,,,2,2020,883,1,0,9/9/20 16:30,ocd-division/country:us/state:mi/cd:11,227 Cannon House Office Building,202-225-8171,,MI,11,FALSE,2611,0.11,97.27,2.61
S001192,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001192.json,Chris,,Stewart,,7/15/60,M,R,,RepChrisStewart,RepChrisStewart,repchrisstewart,412581,68466,135930,21367,N00033932,/m/0j273ks,H2UT02324,https://stewart.house.gov,https://stewart.house.gov/rss.xml,,TRUE,R+16,0.528,,8,2020,883,22,0,9/9/20 16:30,ocd-division/country:us/state:ut/cd:2,2242 Rayburn House Office Building,202-225-9730,,UT,2,FALSE,4902,2.49,95.9,3.98
S001187,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001187.json,Steve,,Stivers,,3/24/65,M,R,,RepSteveStivers,1.16058E+14,RepSteveStivers,412461,62320,45333,21163,N00029574,/m/08xnqw,H8OH15076,https://stivers.house.gov,https://stivers.house.gov/news/rss.aspx,,TRUE,R+7,0.299,,10,2020,883,56,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:15,2234 Rayburn House Office Building,202-225-2015,,OH,15,FALSE,3915,6.34,89.62,10.26
S001201,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001201.json,Thomas,,Suozzi,,8/31/62,M,D,,RepTomSuozzi,RepTomSuozzi,,412717,104747,92111,21747,N00038742,/m/060n4d,H6NY03247,https://suozzi.house.gov,https://suozzi.house.gov/rss.xml,,TRUE,D+1,-0.212,,4,2020,883,10,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:3,214 Cannon House Office Building,202-225-3335,,NY,3,FALSE,3603,1.13,97.01,2.87
S001193,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001193.json,Eric,,Swalwell,,11/16/80,M,D,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,412514,79729,129529,21306,N00033508,/m/0ncq55g,H2CA15094,https://swalwell.house.gov,https://swalwell.house.gov/rss.xml,,TRUE,D+20,-0.368,,8,2020,883,207,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:15,407 Cannon House Office Building,202-225-5065,,CA,15,FALSE,0615,23.44,98.81,1.04
T000472,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000472.json,Mark,,Takano,,12/10/60,M,D,,RepMarkTakano,RepMarkTakano,RepMarkTakano,412520,2737,22337,21312,N00006701,/m/0k3lj_y,H2CA43245,https://takano.house.gov,,,TRUE,D+12,-0.463,,8,2020,883,18,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:41,420 Cannon House Office Building,202-225-2305,,CA,41,FALSE,0641,2.04,98.73,1.16
